Air_temp,age,sex,thermalsensation,thermalsensationacceptability,thermalpreference,thermalcomfort,clo,met,relativehumidity,airvelocity,BMI,outdoormonthlyairtemperature
24.2,45,Male,0,1,no change,6,0.73,1.1,28.7,0.05,23.42980447,21.3
24.3,55,Male,1.5,0,cooler,6,0.88,1.1,27.9,0.04,19.92861129,21.3
24.3,45,Male,-2,1,no change,3,1.32,1.3,29.3,0.04,29.38475666,21.3
24.4,45,Male,1,0,no change,1,0.68,1.1,30.1,0.04,25.70770213,21.3
23.9,45,Male,-1,1,no change,4,0.83,1.1,26.7,0.04,25.63211647,21.3
23.9,45,Male,0,1,warmer,5,0.67,1.2,25.9,0.05,21.74810584,21.3
23.9,35,Male,0,1,no change,3,0.96,1,25.9,0.04,23.14010515,21.3
23.9,55,Male,-1.5,0,no change,1,0.87,2,25.5,0.06,28.21869489,21.3
24,45,Male,0,1,no change,2,0.57,1.1,27.4,0.04,25.62250022,21.3
24.6,45,Male,1,1,no change,6,0.99,1,25.8,0.04,22.45922859,21.3
24.4,55,Male,-1,1,no change,1,0.68,1.4,25.7,0.04,25.27611485,21.3
24.1,55,Male,0,1,no change,1,0.91,1.1,28.6,0.05,26.5625,21.3
23.8,45,Male,1,0,warmer,1,0.96,1.2,27.2,0.07,25.68052473,21.3
23.9,45,Male,0,1,no change,3,0.92,1.3,29.8,0.03,28.49930378,21.3
23.8,45,Male,0,1,no change,5,1.21,1.1,29.3,0.04,27.18089991,21.3
23.7,55,Male,0,1,cooler,6,0.94,1.1,27.9,0.04,24.92011324,21.3
26.5,35,Male,0,1,warmer,6,0.55,1.3,53,0.02,23.66143862,21.3
26.6,45,Male,-1,0,cooler,2,0.94,1,55.1,0.29,39.0625,21.3
26.4,25,Male,-1,1,no change,4,0.65,1.3,52.7,0.06,20.37120869,21.3
27.8,35,Male,0,1,no change,5,0.55,1.2,46.7,0.04,28.36035153,21.3
25.7,25,Male,1,0,no change,3,0.55,1.3,52.1,0.08,22.77555576,21.3
26.9,35,Male,1,1,no change,6,0.59,1.3,51.3,0.07,24.5851167,21.3
28.3,35,Male,0,1,no change,5,0.79,1.1,45.3,0.18,22.92238771,21.3
28.3,25,Male,1,0,no change,4,0.65,1.2,46.3,0.02,20.04632592,21.3
28.2,25,Male,0,1,no change,6,0.77,1.2,46.3,0.04,23.14010515,21.3
27.4,45,Male,1,1,no change,6,0.68,1.1,48.6,0.04,28.125,21.3
24.7,35,Male,0,1,no change,6,0.55,1.1,40,0.07,25.34158183,21.3
26.2,35,Male,1,1,no change,2,0.49,1.1,52.9,0.04,19.33164964,21.3
25.3,25,Male,0,1,no change,6,0.82,1,38.1,0.02,22.45356262,21.3
26.8,35,Female,0,1,no change,6,0.64,1.1,48,0.09,23.38120433,21.3
26.9,35,Male,1,0,no change,2,0.55,1.1,47.9,0.09,19.99502278,21.3
25.3,25,Male,0,1,no change,5,0.57,1.3,50.8,0.07,21.80273471,21.3
26.3,25,Male,0,1,no change,5,0.49,1.1,48.7,0.06,24.09297052,21.3
27.1,25,Male,1,1,no change,4,0.55,1.1,50.1,0.15,23.14010515,21.3
27.6,45,Male,1,0,no change,4,0.49,1.1,48.7,0.11,22.42810191,21.3
26.3,25,Female,0,1,no change,3,0.98,1.2,49.6,0.08,20.703125,21.3
26,45,Male,0,1,no change,5,0.65,1.1,55.2,0.12,26.92622628,21.3
26.5,35,Male,0,1,warmer,6,0.69,1.1,49.4,0.02,21.80273471,21.3
26,25,Female,-1,1,no change,6,0.95,1.4,49.4,0.07,27.00932225,21.3
26.7,25,Male,0,1,warmer,6,0.69,1.2,49.3,0.16,24.81115858,21.3
26.4,25,Male,0,1,no change,5,0.55,1.1,47,0.07,22.22222222,21.3
26.8,35,Male,1,1,no change,6,0.49,1.3,48.8,0.06,26.5625,21.3
26.9,25,Female,0,1,no change,5,0.54,1.3,47.3,0.04,17.22225667,21.3
26.6,35,Female,1,1,warmer,6,0.52,1.1,47.7,0.05,22.265625,21.3
26.3,25,Male,1,1,warmer,6,0.52,1.3,48.5,0.03,31.68414397,21.3
26.1,35,Male,1,1,warmer,6,0.73,1.4,48,0.12,21.38593635,21.3
24.2,25,Male,0,1,no change,6,0.64,1.3,49.2,0.09,21.15190681,21.3
24.7,35,Male,-1,1,warmer,6,0.55,1.1,42.2,0.02,23.30905307,21.3
25.1,45,Male,0,1,no change,6,0.9,1.1,47.3,0.06,24.94679546,21.3
24.5,45,Male,0,1,no change,6,0.49,1.1,43.1,0.11,20.9099159,21.3
23.8,35,Male,0,1,warmer,6,0.79,1.1,41.8,0.1,24.6097337,21.3
23.5,45,Female,0,1,no change,5,0.51,1.1,48.6,0.05,22.92238771,21.3
24.3,55,Female,-0.5,1,warmer,6,0.68,1.1,43.9,0.03,22.1718317,21.3
24.5,25,Male,-1,1,warmer,6,0.49,1.1,41.5,0.09,24.16456205,21.3
24.4,35,Female,1,1,no change,6,0.49,1.4,44.7,0.04,18.53339567,21.3
27.3,35,Male,0,1,no change,5,0.86,1.1,47.3,0.12,21.15190681,21.3
27.5,25,Male,-1,0,no change,3,1,1.1,47.8,0.03,18.98644161,21.3
27.3,35,Male,-1,1,no change,5,0.98,1.2,47.3,0.12,26.67487432,21.3
24.5,35,Male,0,1,no change,6,0.54,1.1,50.7,0.22,25.63211647,21.3
25.4,35,Male,0,1,no change,5,0.6,1.2,43.5,0.08,21.62964876,21.3
22.9,25,Male,-2,1,no change,3,0.93,1.3,52.4,0.33,20.80279105,21.3
23.5,35,Female,0,1,no change,4,0.49,1.6,47.4,0.21,30.1102789,21.3
23.9,25,Male,0.5,1,no change,3,0.58,1.4,48.7,0.07,26.67487432,21.3
23.2,35,Male,0,1,no change,5,1.3,1.3,51.7,0.07,18.91162823,21.3
25.3,25,Male,-1,1,no change,6,0.58,1.1,47.6,0.04,24.81115858,21.3
25.2,25,Male,0,1,no change,6,0.71,1,45.9,0.05,19.22408735,21.3
25.3,25,Male,1,1,no change,6,0.71,1.3,47.6,0.04,24.30164307,21.3
24,35,Male,-1,1,no change,5,0.61,1.3,45.7,0.02,26.6049591,21.3
25.2,25,Male,-0.5,1,no change,6,0.96,1.1,45.9,0.05,20.64809382,21.3
25.5,35,Male,1,1,no change,5,1.06,1.2,46.3,0.03,22.14833292,21.3
25,35,Male,1,1,no change,4,0.53,1.3,43.6,0.02,25.83972174,21.3
23,25,Male,0,1,cooler,6,0.71,1.1,53.8,0.16,21.45829932,21.3
24.5,25,Female,-1.5,1,cooler,5,0.54,1.2,47.2,0.11,26.47627952,21.3
26.5,35,Female,0,1,no change,5,0.61,1.7,46.6,0.01,27.09009457,21.3
23.6,25,Male,1,1,no change,2,0.69,1.2,49,0.11,24.14058673,21.3
24.2,25,Male,0,1,cooler,4,0.69,1.1,48.5,0.12,22.74560762,21.3
26.8,18,Male,-2,1,no change,4,0.61,1.4,45.5,0.02,28.48012941,21.3
26.7,25,Male,0,1,warmer,3,0.65,1.2,44.8,0.01,17.33806324,21.3
25,25,Female,0,1,no change,4,0.57,1.2,47.8,0.03,22.65625,21.3
24.8,25,Female,0,1,no change,5,0.44,1.3,48,0.08,23.84620154,21.3
24.8,25,Male,-1,1,cooler,6,0.59,1.3,46.9,0.08,25.40923061,21.3
22.7,25,Male,-1.2,1,no change,6,0.55,1.2,52.5,0.2,23.99402733,21.3
24.4,25,Male,-1,1,no change,5,0.84,1,47.8,0.11,24.11150746,21.3
23.3,35,Male,1,1,warmer,6,0.55,1.3,48.3,0.05,21.875,21.3
25.7,35,Male,-1,1,no change,5,0.6,1.1,46.5,0.04,31.37798917,21.3
24.3,35,Male,-3,1,no change,5,1.43,1.2,44.3,0.06,24.47959609,21.3
24.1,35,Male,-2,1,no change,6,0.47,1.1,43.7,0.07,27.99303189,21.3
24.4,25,Female,1,1,no change,6,0.83,1.2,45.1,0.04,24.16456205,21.3
25.1,45,Male,-1,1,no change,6,0.59,1.1,44,0.02,25,21.3
26.5,55,Male,0,1,cooler,4,0.55,1.2,51.5,0.02,30.47796622,21.3
26.5,55,Male,-1,0,cooler,5,0.6,1.1,51.8,0.03,33.28446569,21.3
26.4,25,Female,0,1,warmer,6,0.56,1.1,53.5,0.03,24.609375,21.3
26,45,Male,0,1,cooler,6,0.55,1.3,39.2,0.04,26.41425401,21.3
24.8,25,Male,-2,1,no change,4,1.13,1,43.5,0.08,21.15190681,21.3
23.8,35,Male,-1,1,warmer,4,0.55,1.1,53.5,0.04,22.09331387,21.3
25.9,25,Male,-1,1,no change,6,1,1.1,52,0.02,27.13141179,21.3
25.9,25,Female,1,1,no change,5,0.76,1.1,54.3,0.02,20.15621063,21.3
24.4,25,Male,0,1,no change,3,0.8,1.2,56.4,0.04,25.59373706,21.3
25.7,35,Male,1,0,no change,3,0.64,1.1,53.1,0.01,23.47001488,21.3
26.9,25,Male,0,1,no change,5,1.04,1.1,53,0.05,22.78410353,21.3
26.7,25,Female,0,1,no change,6,0.44,1.1,53.8,0.09,21.18102362,21.3
26.5,25,Female,-1,1,warmer,3,1.1,1.3,52.8,0.03,20.15621063,21.3
26.8,35,Male,0,1,no change,5,0.49,1.2,51.1,0.02,24.85497811,21.3
26.7,35,Male,0,1,no change,5,0.55,1.3,52.1,0.03,24.69135802,21.3
25.9,25,Female,-1,1,cooler,5,0.47,1.2,52.2,0.01,26.47627952,21.3
25.8,25,Male,0,1,no change,5,0.55,1.1,52.5,0.02,21.79358524,21.3
24.6,25,Male,0,1,cooler,6,0.56,1.1,41.9,0.1,22.77318641,21.3
26.7,25,Male,-1,1,cooler,6,0.63,1.1,52.1,0.14,24.92011324,21.3
26.5,35,Male,0,1,no change,6,1.04,1.1,50.7,0.14,23.07118013,21.3
26.1,35,Male,1,1,no change,4,0.82,1.1,53.4,0.06,22.45594866,21.3
25.9,35,Male,2,0,no change,2,0.49,1.1,54.4,0.01,23.07118013,21.3
25.3,35,Female,0,1,cooler,5,0.47,1.3,45.3,0.07,25.71981439,21.3
25.8,25,Female,-1,0,cooler,4,0.91,1.1,46.6,0.05,21.36009706,21.3
26.3,25,Female,-2,1,cooler,6,0.47,1.1,46.8,0.14,23.84620154,21.3
26,25,Male,0,1,no change,6,1.33,1.1,46.3,0.19,20.91128443,21.3
26,25,Male,1,1,no change,6,1.03,1.1,36.8,0.19,25.63211647,21.3
25.1,25,Female,-1,1,no change,5,0.78,1.1,46.7,0.07,21.52782083,21.3
26.2,35,Male,-1,1,cooler,4,0.69,1.1,47.9,0.02,25.20018614,21.3
27,25,Male,1,1,cooler,4,0.55,1.4,47.1,0.08,28.30064762,21.3
27,55,Male,0,1,cooler,6,0.99,1.1,46.8,0.11,23.72453724,21.3
26.9,25,Male,0,1,no change,4,0.71,1.2,47.8,0.07,28.91587909,21.3
24.8,35,Male,0,1,no change,6,0.84,1.3,45,0.07,28.16401785,21.3
26.8,25,Female,0,1,no change,5,0.46,1.2,37.8,0.02,20.15621063,21.3
26.7,35,Male,0,1,no change,6,0.58,1,47.8,0.16,24.65590962,21.3
23.9,25,Male,-1,1,no change,4,0.64,1.3,46,0.05,20.02845236,21.3
26.7,35,Female,0,1,cooler,6,0.73,1.1,47,0.04,19.75308642,21.3
25.9,35,Male,2,1,no change,5,0.95,1.8,51.5,0.07,25.68052473,21.3
26.4,35,Male,0,1,no change,5,0.49,1.3,52.7,0.13,37.57762747,21.3
26.4,35,Male,0,1,no change,5,0.49,1.1,55.2,0.05,19.99502278,21.3
26.5,35,Female,-1,0,no change,6,0.38,1.1,54.5,0.1,23.45041901,21.3
26.5,25,Male,0,1,no change,4,0.85,1.1,54.4,0.01,22.01187834,21.3
26.7,35,Male,0,1,no change,6,0.75,1.1,55.4,0.02,25.76298058,21.3
24.8,45,Male,-0.5,1,cooler,6,0.71,1.2,51.1,0.13,23.47001488,21.3
24.8,45,Male,-0.9,1,no change,6,0.55,1.1,52.1,0.11,30.17573341,21.3
24.3,45,Male,-1,0,no change,6,0.49,1.1,44.9,0.06,23.30668005,21.3
24.3,35,Male,-1,1,no change,5,0.59,1.1,52.8,0.03,21.45829932,21.3
24.8,25,Male,1,1,cooler,5,0.56,1.3,52.4,0.1,25.7255174,21.3
24.5,25,Female,-2,1,cooler,3,1.26,1.4,46.7,0.1,23.04435254,21.3
24.4,25,Female,0,1,cooler,6,0.44,1.1,47.3,0.04,23.4375,21.3
24.7,25,Female,-1,1,no change,6,0.42,1.1,46.4,0.08,19.75308642,21.3
26.4,25,Male,0.5,1,cooler,4,1.17,1.1,53.4,0.01,22.12814866,21.3
26.4,25,Male,1,1,warmer,5,0.69,1.1,53,0.01,15.25784302,21.3
26.4,25,Female,-2,1,no change,4,0.42,1.5,52.8,0.01,29.296875,21.3
26.4,25,Male,-1,1,cooler,4,0.62,1.1,53.2,0.02,24.85497811,21.3
26.4,25,Female,0,0,cooler,3,0.52,1.2,52.9,0.06,18.1551631,21.3
26.8,45,Male,0,1,no change,4,0.98,1.2,53.4,0,21.45829932,21.3
24.8,35,Male,1,0,no change,3,0.59,1.3,46.5,0.02,27.61664234,21.3
26.7,35,Male,-1,0,cooler,6,0.6,1.4,43.9,0.1,25.30617306,21.3
25.2,35,Male,-2,0,no change,6,0.55,1.1,40.4,0.02,28.7037037,21.3
24.9,45,Male,2,1,warmer,4,0.88,1.4,51.5,0.01,25.34158183,21.3
26.7,35,Male,-1,1,no change,4,0.61,1.1,53.4,0.02,28.3070584,21.3
25.9,25,Male,1,1,no change,5,0.95,1.3,52.1,0.01,18.61917845,21.3
24.2,35,Male,-2,1,no change,5,0.43,1,42.7,0.13,26.70012133,21.3
24.2,35,Male,-1,1,no change,5,0.91,1.3,45,0.05,22.4641571,21.3
24.2,35,Male,-1,1,no change,5,1.17,1.2,45.3,0.11,21.18102362,21.3
24.5,35,Male,-1,1,no change,6,0.71,1.2,45.4,0.12,18.91162823,21.3
25.2,35,Male,-1,0,no change,5,0.63,1.4,45.3,0.03,21.00409544,21.3
25.2,35,Male,1,1,no change,4,0.81,1.2,50.9,0.03,21.45829932,21.3
26.2,35,Male,1,1,no change,4,0.49,1.2,51.8,0.04,28.49930378,21.3
26.6,25,Male,1,1,no change,4,0.64,1.2,47,0.01,33.9100346,21.3
23.8,25,Male,-0.5,1,cooler,6,0.71,1.1,52.2,0.09,22.4385219,21.3
23.2,25,Male,0,1,no change,3,0.65,1.3,50.8,0.05,21.27814907,21.3
24.1,25,Male,-1,1,cooler,3,0.49,1.2,51.5,0.08,24.51243423,21.3
24.6,25,Male,0,1,cooler,6,0.62,1.2,44.6,0.01,23.81935402,21.3
24.1,35,Male,-2,1,no change,3,0.64,1.2,45.2,0.13,36.5920511,21.3
26.3,35,Male,1,1,no change,5,0.55,1.3,52.5,0.01,24.85497811,21.3
25.2,35,Male,0,1,cooler,6,1,1.2,50.6,0.01,23.91456998,21.3
25.7,35,Male,-1,1,no change,5,0.77,1.2,50.4,0.04,29.8803726,21.3
23.2,25,Male,-1,0,cooler,5,0.63,1.4,52.2,0.11,23.14010515,21.3
23.1,25,Male,-1,1,no change,6,0.58,1.2,51.5,0.14,20.64809382,21.3
24.1,25,Male,0,1,cooler,5,1.15,1.3,51.4,0.06,25.14644451,21.3
24,25,Female,-1,1,no change,5,0.58,1.3,51.2,0.07,23.05175491,21.3
24.1,35,Male,0,1,no change,4,0.55,1.2,51.4,0.06,25.98811809,21.3
23.8,25,Male,1,1,no change,4,0.96,1.4,51.4,0.06,22.41990936,21.3
24.3,25,Female,0,1,no change,6,0.65,1.1,51.1,0.07,17.578125,21.3
24.3,35,Male,0,1,no change,6,0.65,1.1,46,0.08,23.91456998,21.3
24,25,Male,-2,1,cooler,3,0.75,1.2,52.5,0.07,27.63605442,21.3
23.3,35,Female,0,1,cooler,4,0.58,1.3,52.7,0.08,24.5851167,21.3
23.2,25,Male,-2,1,cooler,6,0.49,1.3,50.3,0.11,23.99402733,21.3
25.1,35,Male,-3,0,cooler,4,0.66,1.1,40.8,0.02,23.87511478,21.3
23.9,25,Male,-1,1,no change,5,1.13,1.2,52.3,0.07,23.31670573,21.3
24.7,35,Male,0,1,cooler,2,0.56,1.3,52.1,0.04,24.24893739,21.3
24.8,25,Female,0,1,no change,6,0.47,1.3,45.9,0.06,21.55925618,21.3
26.1,25,Male,-1,1,no change,6,0.71,1.3,48.9,0.05,17.8977673,21.3
26.9,25,Female,-1,1,no change,5,0.8,1.3,45.2,0.07,21.484375,21.3
27.8,35,Female,1,0,no change,4,0.4,1.3,59.9,0.23,26.20307382,30.8
28.1,25,Male,1,0,no change,5,0.59,1.4,57.3,0.2,23.47414599,30.8
28.4,35,Female,0,1,no change,5,0.44,1.4,56.6,0.76,25.390625,30.8
28.9,25,Male,0,1,no change,5,0.53,1.3,54.2,0.24,22.58955144,30.8
29.2,35,Male,1,0,warmer,5,0.49,1.1,53,0.68,24.14058673,30.8
29.2,25,Male,1,0,no change,4,0.4,1.3,53.6,0.16,25.89060219,30.8
29.2,35,Female,1,0,no change,5,0.44,1.1,53.6,0.21,20.17755515,30.8
29.1,25,Male,1,0,warmer,4,0.46,1.3,52.4,0.05,18.92915089,30.8
29.2,25,Female,1,0,cooler,6,0.51,1.6,52.1,0.21,21.09726442,30.8
28.7,35,Female,0,1,no change,6,0.44,1.3,51.7,0.19,21.52782083,30.8
28.6,25,Male,0,1,no change,6,0.55,1.3,52,0.12,22.4641571,30.8
29.2,25,Male,0,1,no change,5,0.74,1.4,53.7,0.2,17.1875,30.8
29.2,35,Male,-1,1,cooler,6,0.67,1.4,54,0.17,25.79994961,30.8
26.5,35,Male,0,1,no change,6,0.7,1.1,64.1,0.25,24.56411162,30.8
27.8,25,Male,0,1,warmer,5,0.7,1.1,60.5,0.21,24.09297052,30.8
28.3,25,Female,0,1,no change,6,0.53,1.3,59.7,0.17,17.60950267,30.8
28.3,35,Male,0,1,no change,4,0.7,1.2,57.6,0.28,20.76124567,30.8
28.1,35,Female,0,1,no change,6,0.53,1.2,56.7,0.09,20.77562327,30.8
27.9,35,Male,0,1,cooler,5,0.7,1.7,57.5,0.27,16.95315891,30.8
27.9,55,Male,0,1,cooler,6,0.64,1.1,57.7,0.61,30.17573341,30.8
27,25,Male,-1,1,cooler,5,0.59,1.1,62.1,0.19,24.92011324,30.8
27.9,35,Male,0,1,no change,5,0.59,1.3,59.8,0.08,27.23274465,30.8
28.6,25,Male,1,0,no change,4,0.59,1.3,58,0.11,28.515625,30.8
28.3,25,Male,0,1,no change,6,0.53,1.3,55,0.13,27.54820937,30.8
28.1,25,Female,2,0,no change,4,0.44,1.1,54.9,0.34,23.3391584,30.8
28.4,25,Female,0,1,cooler,5,0.46,1.3,56.2,0.16,23.82865157,30.8
29.1,25,Female,1,0,no change,4,0.42,1.3,53.8,0.25,22.42810191,30.8
26.8,35,Male,1,1,no change,4,0.52,1.3,63.9,0.02,25.14644451,30.8
27.4,25,Female,0,1,no change,4,0.44,1.4,60.8,0.05,17.578125,30.8
27.4,25,Female,-1,1,cooler,6,0.42,1.1,58.2,0.41,18.359375,30.8
27.7,25,Male,0,1,no change,6,0.55,1.7,56.9,0.25,25.14644451,30.8
27.9,25,Male,0,1,cooler,3,0.55,1.7,57.2,0.04,17.93592749,30.8
29,25,Male,-1,1,cooler,6,0.55,1.6,57.6,0.02,18.10544005,30.8
28.8,25,Male,-1,1,no change,6,0.55,1.4,57.7,0.07,21.52311298,30.8
28.6,25,Female,-1,1,warmer,6,0.4,1.6,54.8,0.2,23.046875,30.8
28.5,25,Male,-1,1,no change,4,0.49,1.4,56,0.04,22.0721003,30.8
24.9,35,Male,0,1,no change,6,0.7,1.1,45.5,0.07,26.70012133,30.8
23.4,25,Female,-1,1,cooler,5,0.61,1.4,47.8,0.07,20.29209221,30.8
23.2,25,Female,-1,1,no change,3,0.57,1.4,48,0.09,20.15621063,30.8
23.2,35,Female,-1,1,no change,5,0.57,1.4,49.2,0.08,22.1718317,30.8
23.7,25,Female,0,1,no change,6,0.63,1.1,46.7,0.12,23.82865157,30.8
23.3,25,Male,0,1,no change,6,0.7,1.1,46.6,0.19,23.12893796,30.8
23,25,Male,0,1,no change,5,0.64,1.4,47.6,0.14,22.77555576,30.8
23.5,25,Female,0,1,no change,5,0.57,1.1,46.8,0.07,22.265625,30.8
23.7,25,Female,0,1,no change,6,0.63,1.4,46.2,0.12,23.3391584,30.8
23.6,25,Male,-1,1,no change,6,0.7,1.1,46.4,0.37,22.0721003,30.8
23.6,25,Male,0,1,no change,6,0.7,1.6,46.7,0.07,25.81701636,30.8
23.2,25,Female,-1,1,no change,3,0.57,1.4,46.9,0.09,19.44658375,30.8
22.9,25,Male,-1,1,no change,3,0.7,1.1,47.7,0.16,25.14644451,30.8
23.1,25,Male,-2,0,warmer,3,0.7,1.1,47.9,0.06,19.11129783,30.8
23,25,Male,0,1,no change,6,0.7,1.3,47.3,0.06,23.046875,30.8
22.8,25,Male,-1,1,warmer,5,0.7,1.1,47.9,0.07,23.4375,30.8
22.6,25,Male,0,1,warmer,2,0.64,1.4,48.2,0.09,23.12893796,30.8
23,25,Male,0,1,no change,4,0.7,1.4,48.4,0.09,26.15230229,30.8
23.1,25,Female,-1,1,warmer,4,0.57,1.1,47.6,0.14,22.29252482,30.8
23.1,35,Male,0,1,warmer,6,0.7,1.1,48.1,0.03,19.99502278,30.8
23.2,25,Male,0,1,no change,6,0.64,1.6,47.8,0.06,21.27814907,30.8
23.2,25,Female,-1,1,no change,6,0.57,1.1,48.1,0.07,20.04632592,30.8
22.9,25,Female,-1,1,warmer,6,0.55,1.1,47.5,0.13,19.82754792,30.8
22.8,25,Female,-1,1,warmer,6,0.55,1.6,48.3,0.1,22.97808012,30.8
23,25,Male,0,1,warmer,5,0.7,1.4,48.5,0.05,22.01187834,30.8
23,25,Male,-1,1,warmer,4,0.64,1.1,47.5,0.11,21.41964658,30.8
23.1,25,Male,0,1,warmer,5,0.7,1.4,47.8,0.12,32.18744897,30.8
22.8,25,Male,0,1,no change,5,0.7,1.1,47.3,0.08,18.9796298,30.8
22.9,25,Male,1,1,warmer,6,0.7,1.6,47.3,0.03,20.29209221,30.8
22.9,35,Male,-2,1,no change,6,0.64,1.6,47.4,0.11,24.92011324,30.8
25.4,25,Female,0,1,no change,6,0.59,1.7,41.5,0.06,23.45041901,30.8
23.8,35,Male,0,1,warmer,4,0.64,1.7,44.8,0.05,25.63211647,30.8
23.4,25,Male,0,1,warmer,6,0.7,1.7,45.1,0.06,19.78287711,30.8
22.9,25,Female,-1,1,warmer,6,0.59,1.4,44.8,0.14,25.83978251,30.8
22.6,25,Male,0,1,warmer,4,0.7,1.4,46,0.11,27.34375,30.8
23.1,25,Female,0,1,no change,5,0.57,1.1,46.7,0.12,20.55933485,30.8
23.9,25,Female,-1,1,warmer,6,0.57,1.6,47.8,0.05,20.96245906,30.8
24.2,25,Male,0,1,no change,6,0.7,1.4,45.2,0.05,18.4569441,30.8
24.7,25,Male,0,1,no change,6,0.64,1.7,48.1,0.12,20.17755515,30.8
24,35,Male,0,1,warmer,5,0.7,1.4,46.1,0.06,23.91456998,30.8
23.6,25,Male,0,1,warmer,6,0.64,1.6,45.8,0.06,23.07118013,30.8
23.6,25,Male,0,1,no change,6,0.7,1.1,43.4,0.13,24.04934359,30.8
23.4,25,Male,0,1,warmer,3,0.7,1.4,44.2,0.02,24.92011324,30.8
26.2,25,Male,0,1,warmer,6,0.64,1.1,39.6,0.13,26.48758822,30.8
24,25,Male,0,1,warmer,6,0.7,1.6,42.2,0.08,21.40289781,30.8
23.6,25,Female,-1,1,no change,6,0.57,1.4,44.1,0.07,24.21875,30.8
23.8,35,Male,0,1,no change,5,0.7,1.1,41.7,0.15,27.61664234,30.8
23.2,35,Male,0,1,no change,6,0.7,1.1,42.3,0.05,26.70012133,30.8
22.5,35,Female,0,1,no change,6,0.53,1.1,44.4,0.12,21.09375,30.8
25,25,Male,0,1,warmer,5,0.74,1.1,40.6,0.08,22.4641571,30.8
29.8,25,Male,0,1,warmer,5,0.68,1.1,41.7,0.08,35.60682939,30.8
23.4,25,Male,-1,1,warmer,6,0.74,1.1,43,0.08,22.71884148,30.8
23.3,25,Male,-1,1,warmer,6,0.68,1.1,43.2,0.06,24.47587266,30.8
23,35,Male,0,1,warmer,5,0.68,1.1,43.4,0.12,21.79358524,30.8
23.2,25,Male,-1,1,warmer,6,0.74,1.1,44.9,0.19,27.61664234,30.8
23,25,Female,-2,0,warmer,6,0.61,1.1,44.8,0.18,25.68052473,30.8
23.2,25,Male,0,1,no change,4,0.68,1.1,44.3,0.1,17.93592749,30.8
23.2,25,Female,-1,1,warmer,5,0.57,1.1,44,0.1,19.53125,30.8
23.1,35,Male,0,1,warmer,5,0.74,1.6,43.6,0.15,24.92011324,30.8
22.8,35,Male,-2,0,warmer,5,0.68,1.1,44.6,0.36,22.01187834,30.8
23.1,25,Male,1,0,warmer,5,0.74,1.1,43.8,0.09,25.20018614,30.8
23.3,35,Female,-1,0,warmer,6,0.63,1.3,43.6,0.1,25.34158183,30.8
23.4,25,Female,-2,0,warmer,6,0.66,1.1,43.2,0.09,19.22408735,30.8
23.2,35,Female,0,1,warmer,5,0.63,1.3,44.3,0.11,32.14976799,30.8
23.4,25,Male,0,1,warmer,5,0.74,1.1,44.7,0.08,25.38228817,30.8
23.7,25,Male,0,1,warmer,4,0.74,1.1,43.4,0.1,20.56126561,30.8
23.6,25,Female,0,1,no change,6,0.53,1.1,42.4,0.09,18.54371378,30.8
23.5,25,Female,0,1,warmer,6,0.53,1.1,42.7,0.06,23.38120433,30.8
23.7,25,Female,-1,1,warmer,4,0.57,1.1,42,0.16,24.97227217,30.8
23.1,35,Male,0,1,no change,5,0.74,1.1,44.1,0.07,29.38475666,30.8
23.3,25,Female,0,1,cooler,6,0.57,1.1,43.7,0.16,24.20811,30.8
22.8,25,Male,0,1,no change,6,0.68,1.1,44.1,0.21,24.92011324,30.8
22.1,25,Female,-1,1,warmer,6,0.57,1.1,45,0.05,21.52782083,30.8
23.2,25,Female,0,1,warmer,6,0.57,1.1,44.7,0.11,25.63211647,30.8
22.6,35,Male,-3,0,warmer,3,0.68,1.1,45.3,0.08,27.30996814,30.8
23,25,Female,0,1,warmer,5,0.59,1.1,44.5,0.07,21.67207566,30.8
23.3,25,Female,-1,0,warmer,6,0.63,1.1,44.7,0.08,20.2020202,30.8
23.5,35,Male,2,0,warmer,6,0.68,1.1,43.1,0.12,23.27397307,30.8
23.3,25,Male,-1,1,warmer,4,0.74,1.1,43,0.1,23.31670573,30.8
23.4,25,Female,-3,0,no change,5,0.57,1.3,43.6,0.1,20.91128443,30.8
26.9,35,Female,-1,1,warmer,6,0.57,1.9,38.2,0.11,20.00499291,30.8
25.3,25,Male,1,0,warmer,6,0.74,1.9,42.5,0.06,24.72859638,30.8
24.5,25,Male,0,1,warmer,6,0.68,1.1,43.7,0.06,21.71609868,30.8
24.4,25,Male,0,1,no change,6,0.74,1.1,43.9,0.09,22.49134948,30.8
24.2,25,Female,0,1,no change,4,0.57,1.9,44.2,0.11,22.81949008,30.8
23.6,35,Female,0,1,no change,5,0.57,1.9,44.8,0.08,21.15190681,30.8
23.8,25,Male,-1,1,no change,5,0.68,1.9,44,0.1,21.9138057,30.8
23.8,25,Female,-1,1,no change,6,0.73,1.1,43.5,0.13,21.2585034,30.8
23.8,25,Female,-3,0,warmer,6,0.57,1.9,45.2,0.06,25.3968254,30.8
23.6,25,Male,0,1,warmer,5,0.74,1.9,43.5,0.14,23.47001488,30.8
23.6,35,Female,-1,1,no change,5,0.57,1.4,43.9,0.06,26.20307382,30.8
23.7,25,Male,0,1,no change,5,0.74,1.6,43.5,0.1,18.39067451,30.8
23.8,25,Female,0,1,no change,5,0.59,1.4,43.4,0.12,18.91162823,30.8
