TMP,AGE,CLO,MET,RH,AV,BMI,OTMP,SEX,TS
24.3,25,1.28,1.1,39.9,0.03,22.79944302,15.5,Male,0
26,45,0.8,1.7,60.4,0.16,24.5851167,30.8,Male,0
21.9,45,1.49,1.1,23.6,0.06,22.77555576,8.5,Male,1
23.4,35,0.75,1.4,57.6,0.09,26.34411971,30.9,Male,-0.5
19.5,35,1.81,1.6,20.1,0.06,20.54441979,8.5,Male,0
29.9,55,0.62,1.2,75.5,1.54,23.4375,30.9,Male,1.5
29.5,45,0.73,1.1,75.8,0.68,30.46875,29.5,Male,0
24,35,0.53,1.4,57,0.11,22.69395388,30.9,Female,0
26.9,55,0.72,1.1,43.7,0.14,28.0373707,29.9,Female,0
26.6,35,0.64,1.1,36.7,0.06,23.14010515,18.5,Male,1
23.6,35,0.64,1.1,50.2,0.08,26.41425401,30.9,Male,0
29.5,55,0.87,1.1,77.4,0.77,20.15621063,38.1,Female,0
17.7,25,1.05,1.6,52.5,0.08,21.484375,15.5,Female,-1
29.3,18,0.44,1.1,59.7,0.27,12.47339773,30.8,Female,1
22,55,0.95,1.4,79.5,0.05,18.86808574,18.5,Male,-1
21.6,45,0.7,1.1,81.3,0.05,21.484375,18.5,Male,0
24,25,0.58,1.3,51.2,0.07,23.05175491,21.3,Female,-1
26.6,35,0.69,1.1,47.4,0.11,26.03311608,29.5,Male,1
23.8,45,0.7,1.3,51.5,0.05,21.484375,30.9,Male,0
29.4,55,0.59,1.3,78,0.36,27.51484793,29.5,Male,0
24.3,25,0.68,1.3,41.3,0.07,21.60493827,15.5,Male,1
23.9,25,0.79,1.2,55.6,0.11,19.93609059,30.9,Male,0
25.4,35,0.64,1.2,45,0.16,25.83972174,29.5,Male,0
24.3,35,1.43,1.2,44.3,0.06,24.47959609,21.3,Male,-3
17.4,55,1.76,1.3,19.2,0.01,24.18745276,8.5,Female,0
27.7,25,0.94,1.1,48.5,0.34,23.47414599,29.9,Male,0
27.2,45,0.7,1.4,56.2,0.52,27.08415907,30.9,Male,0
25.4,35,0.69,1.1,52.3,0.02,21.36009706,18.5,Male,0
18.5,45,2.04,1.3,24.1,0.03,21.80273471,8.5,Male,0
37.1,55,0.67,1,47,0.5,26.70012133,30.9,Male,3
24.1,25,0.57,1.1,48.3,0.04,29.20666998,30.9,Female,0
15.8,35,1.48,1.1,24.3,0.07,20.42455849,8.5,Female,-1
24.2,35,0.64,1.1,56.2,0.16,23.42980447,29.5,Male,0
23.4,25,0.7,1.7,45.1,0.06,19.78287711,30.8,Male,0
23.7,25,1,1.3,73.3,0.01,19.37503875,18.5,Female,0
24.7,25,0.53,1.5,65.9,1.08,29.296875,30.8,Female,0
24.9,35,0.74,1.1,51.4,0.09,22.4385219,29.5,Male,-1
23.9,35,0.72,1.1,30.3,0.05,25.34158183,21.3,Male,-2
24,35,0.85,1.1,40.1,0.02,22.4385219,15.5,Male,0
24.5,35,0.7,1.5,58,0.06,26.34411971,29.5,Male,-1
35,55,0.57,1.1,47,0.74,22.1718317,30.9,Female,3
24.6,25,0.64,1.1,55.8,0.11,23.47414599,29.5,Male,0
25.7,45,0.64,1.1,69.6,0.26,21.55925618,30.8,Male,0
34.8,55,0.64,1,49.2,0.85,18.10774106,29.5,Male,2
18.3,55,1.19,1.1,58.7,0.04,25.63211647,15.5,Female,0
28.7,65,0.78,1.1,80.5,0.57,27.34375,29.5,Female,-1
25.1,25,0.57,1.1,62.9,0.46,18.34323195,38.1,Female,0
23.9,45,0.83,1.1,26.7,0.04,25.63211647,21.3,Male,-1
24.9,25,1.04,1.5,61.1,0.06,18.34323195,29.5,Female,-1
36.4,45,0.57,1,40.6,0.37,24.92011324,29.5,Male,1
25.5,35,0.64,1.2,46.9,0.26,26.03311608,29.5,Male,0
22.7,25,1.16,1.3,44.9,0.05,18.54371378,15.5,Female,-1
21.5,25,1.32,1.4,32.5,0.03,21.74810584,8.5,Male,0
25.4,35,0.58,1.1,64.5,0.05,26.92622628,30.8,Male,0
23.8,45,0.65,1.1,31.5,0.03,30.44976504,21.3,Male,-1.5
21.6,45,0.7,1.1,78.7,0.02,20.64809382,18.5,Male,0
24.2,25,1.63,1.2,45.8,0.05,22.01187834,15.5,Male,1
23.6,25,0.75,1.3,55.7,0.09,26.92622628,30.9,Male,0
25.6,35,0.7,1.6,55.7,0.13,20.78772746,29.5,Male,-0.5
23,45,0.83,1.1,69.5,0.01,23.82865157,18.5,Male,0
34.5,55,0.53,1,45.1,0.52,21.12301339,29.5,Male,3
24.7,45,0.77,1.1,30.2,0.08,25.31366009,21.3,Male,0
24.3,35,0.65,1.1,46,0.08,23.91456998,21.3,Male,0
19.3,45,1.1,1.1,23.6,0.01,31.43061842,8.5,Female,-1
23.1,25,1.31,1.1,43.2,0.08,27.68541615,15.5,Male,0
33.5,45,0.58,1.3,46.3,0.29,28.48012941,29.5,Male,3
29.3,45,0.55,1.1,65.9,0.24,21.93748875,29.5,Male,1
19.9,45,1.49,1.1,35.4,0.04,17.1875,8.5,Male,0
21.9,55,0.67,1.1,78.3,0.01,21.55925618,18.5,Male,0
23.2,55,1,1.1,29.4,0.03,32.29173125,21.3,Male,0
23,25,0.63,1.3,48.2,0.06,14.20836175,30.9,Female,0
25.2,35,0.57,1.4,62.2,0.17,25.20398137,38.1,Female,0
28.3,55,0.7,1.2,31.7,0.13,23.47001488,18.5,Male,1
21.7,35,0.84,1.3,79.6,0.02,19.86351239,18.5,Male,0
25.9,25,0.72,1.1,62.5,0.03,14.75107002,30.8,Female,0
25.8,35,0.71,1.4,68.9,0.25,26.47627952,30.8,Male,0
31,45,0.46,1.3,70,0.42,25.63211647,29.5,Male,1
27.5,25,0.7,1.3,58.4,0.43,25.55932916,38.1,Male,1
25.4,35,0.59,1.3,53.3,0.03,26.5625,29.9,Female,1
23.3,55,0.74,1.2,72.5,0.02,23.84620154,18.5,Male,0
26.1,25,0.74,1.1,58.6,0.24,27.20413604,30.8,Male,0
37.9,45,0.7,1.1,31,0.17,27.23274465,29.5,Male,2
24.4,35,0.7,1.1,49.3,0.06,28.89952316,30.9,Male,0
25,25,0.74,1.1,58.7,0.19,18.53379174,30.9,Male,0
34,55,0.57,1.1,47.4,0.6,25.68052473,29.5,Male,3
19,45,1.42,1.3,49.4,0.07,26.57148171,15.5,Male,0
24.7,55,0.7,1.1,64.7,0.13,23.82865157,30.8,Male,0
28.1,35,0.66,1.1,59.2,1.4,21.79358524,30.9,Male,0
33.6,45,0.57,1.1,54.9,0.32,30.46875,29.5,Female,2
26.1,25,0.59,1.1,57.5,0.42,22.30814991,30.8,Female,-1
17.1,45,1.91,1.1,37.2,0.06,26.30602698,8.5,Male,0
24.3,35,0.7,1.1,52.8,0.02,25.22449027,30.9,Male,0
30.2,55,0.7,1.5,66.4,0.87,28.15311753,29.5,Male,0
25.9,35,0.96,1.1,64.8,0.23,22.09331387,30.8,Male,1
19.6,35,1.65,1.1,33,0.02,18.75,8.5,Male,-1
25.3,45,0.59,1.1,65.6,0.06,23.4375,30.8,Female,0
23.2,25,0.7,1.3,49.9,0.08,24.94679546,30.9,Male,0
26.3,25,0.74,1.4,60.5,0.19,19.66809336,30.8,Male,2
21.8,55,0.82,1.1,80.1,0.03,19.58008897,18.5,Male,0
24.2,25,0.74,1.1,54.3,0.1,18.34323195,30.9,Male,0
26.4,35,0.64,1,68.4,0.16,25.68052473,30.8,Male,2
24.8,25,0.66,1.1,54.1,0.07,22.65625,30.9,Female,0
26.1,25,0.44,1.1,39.3,0,17.80008088,18.5,Female,0
36.9,45,0.67,1.1,41.8,0.2,23.84620154,30.9,Male,3
18.2,25,1.92,1.1,25.7,0.02,20.80279105,8.5,Male,0
25.7,18,0.78,1.1,69.9,0.09,14.91559587,30.8,Female,-1
27,25,0.48,1.6,41.2,0.11,20.00499291,29.9,Female,0
25.2,35,0.55,1.1,28.9,0.06,24.48979592,21.3,Male,1
33.3,55,0.74,1.1,42.9,0.34,22.01187834,29.5,Male,2
26.2,35,0.7,1.3,60.4,0.57,22.14290143,38.1,Male,2
26.5,45,0.59,1.1,31.4,0.09,27.34375,18.5,Male,0
24.8,55,0.55,1.1,25.7,0.09,24.16456205,21.3,Male,0
33.6,55,0.63,1.1,55.2,1.09,29.70839275,29.5,Female,1
23.9,35,1.22,1.1,24.3,0.12,24.40604632,21.3,Male,-2
17.9,55,1.28,1.4,36.3,0.06,20.80279105,8.5,Male,-1
34.9,65,0.67,1.3,46.6,0.84,19.58008897,29.5,Male,3
34.8,45,0.52,1.1,46.1,0.3,29.68789052,30.9,Male,3
23.6,25,1.26,1.1,26.5,0.04,21.40289781,21.3,Male,0
25,45,0.77,1.1,50.7,0.04,25.390625,18.5,Female,1
16.2,55,1.47,1.1,40.6,0.05,24.99370118,8.5,Female,0
24.9,35,0.64,1.1,65.5,0.05,25.71166208,38.1,Male,0
25.9,45,0.55,1.1,37.9,0,19.52483706,18.5,Male,1
28.3,25,0.48,1.1,63.1,0.41,19.75308642,30.8,Female,0
29.3,35,0.42,1.1,55,0.4,16.74019899,30.8,Female,1
33.5,55,0.66,1.1,54.6,0.42,22.42810191,29.5,Male,2
26,25,0.7,1.1,57.8,0.29,19.99502278,30.8,Male,0
29.6,35,1.05,1.4,76.5,0.29,20.3125,29.5,Female,-1
20.5,55,0.74,1.3,86.1,0.08,18.91162823,18.5,Male,0
24.9,25,0.53,1.3,65.4,0.18,17.5043688,30.8,Female,0
24.9,25,0.7,1.5,56.1,0.04,23.84620154,29.5,Male,-0.5
33.5,55,0.46,1.3,44.3,0.19,29.27783633,29.5,Male,2
18.7,55,1.57,1.2,49.6,0.14,23.45041901,15.5,Male,0
19.4,45,1.1,1.1,25,0.06,24.67351873,8.5,Male,0
28.3,35,0.67,1.2,67,0.56,24.99370118,30.8,Male,0
23.1,35,0.87,1.3,74,0.04,26.03311608,18.5,Male,0
21.6,45,0.7,1.1,81,0.11,24.20811,18.5,Male,0
19.5,45,1.64,1.1,30,0.03,22.14833292,8.5,Male,0
30.1,25,0.57,1.1,74.9,0.79,20.80279105,38.1,Female,0
29.7,65,0.65,1.4,68.6,0.71,23.2500465,29.5,Male,-1
23.2,35,0.74,1.1,43.9,0.09,26.85451209,30.8,Male,0
25.8,25,0.64,1.1,73,0.06,20.65754,38.1,Male,0
26.2,55,0.78,1.6,68.5,0.11,19.34996221,30.8,Female,-1
28.8,35,0.68,1.1,66.9,1.69,22.77555576,30.9,Male,0
24,25,0.75,1.1,64.3,0.09,21.74810584,38.1,Male,0
25.3,55,0.7,1.1,52.9,0.01,23.4793369,18.5,Male,1
22.9,35,0.64,1.6,47.4,0.11,24.92011324,30.8,Male,-2
25,25,0.74,1.3,65.5,0.28,22.12973973,30.8,Male,0
29.7,45,0.8,1.4,76.8,0.49,23.47001488,29.5,Male,0
23.6,35,0.64,1.1,49.9,0.33,21.22548572,29.5,Male,-2
28.3,25,0.58,1.6,59.1,0.25,31.25,30.9,Female,0
23.8,25,0.55,1.1,55.5,0.13,19.37503875,30.9,Female,0
24.2,25,0.58,1.1,80.5,0.32,24.03440715,38.1,Female,0
22.7,25,0.84,1.5,45.6,0.04,22.4641571,15.5,Male,0
23.6,25,0.7,1.2,56.2,0.1,22.0721003,30.9,Male,0
18.5,25,1.48,1.3,50,0.02,19.58008897,15.5,Male,0
24.7,35,0.58,1.1,63.7,0.79,25.89060219,38.1,Male,0
24,55,0.8,1.1,25.3,0.04,26.953125,21.3,Male,-0.5
29.1,45,0.64,1.1,75,0.2,28.83613103,29.5,Male,2
24.4,35,0.69,1.1,68.6,0.09,22.57495591,30.8,Female,-1
21.9,45,1.82,1.3,31.8,0.08,25.68052473,8.5,Male,0
26.6,25,0.84,1.3,64.8,0.1,23.40821008,30.8,Male,0
26,35,0.74,1.1,43.9,0.07,24.5851167,29.5,Male,-1
25.2,25,0.7,1.3,69,0.14,21.5102471,30.8,Male,1
22.9,25,1.26,1.4,45.1,0.09,21.80273471,15.5,Male,-1
26.5,25,0.7,1.1,54,0.48,25.93882739,29.5,Male,1
26,25,0.75,1.4,50,0.1,24.16456205,29.9,Male,1
26.6,25,0.6,1.1,49.9,0.1,20.15621063,29.9,Female,-1
23.6,25,0.79,1.3,53.4,0.06,24.92011324,30.9,Male,0
29.9,35,0.62,1.6,75.5,0.14,20.17755515,29.5,Male,0
30.8,45,0.42,1.3,74.3,0.87,22.65625,30.9,Female,1
24.4,35,0.7,1.4,57.6,0.03,22.4385219,29.5,Male,1
24.1,35,0.78,1.1,69.7,0.05,22.4385219,30.8,Male,0
24.2,25,0.53,1.1,55.1,0.28,27.09009457,29.9,Female,0
33.6,55,0.79,1.1,50.5,0.28,22.74560762,29.5,Male,2
26.5,35,0.38,1.1,54.5,0.1,23.45041901,21.3,Female,-1
26.3,45,0.71,1.1,40.7,0.03,23.4375,18.5,Male,0
19,55,1.62,1,47.3,0.03,20.64809382,8.5,Male,0
24.7,45,0.49,1.1,45.3,0.13,29.09428234,30.9,Male,0
23,55,1.03,1.6,77.1,0.01,21.76870748,18.5,Female,0
26.7,25,0.71,1.2,59.4,0.34,21.52782083,38.1,Female,0
25.7,25,0.86,1.1,62.2,0.16,20.07733492,38.1,Female,0
23.9,35,0.6,1.2,54.1,0.09,20.42455849,30.9,Female,0
35.4,45,0.42,1.1,48.2,0.99,34.44451333,30.9,Female,3
19.8,25,1.3,1.1,36.5,0.05,16.76533965,8.5,Male,0
26.1,25,0.74,1.1,47.5,0.12,18.34323195,29.5,Male,0
18.3,45,1.78,1.1,56.4,0.03,29.6875,15.5,Male,-2
30.4,35,0.68,1.3,78.1,0.19,19.78186968,30.9,Male,0
25.9,35,0.79,1.4,63.2,0.5,25.46401086,38.1,Male,1
26.9,25,0.6,1.3,60,0.02,17.22225667,30.9,Female,0
36,55,0.74,1.1,45.4,0.36,25.89060219,30.9,Male,2
27.9,55,0.64,1.1,57.7,0.61,30.17573341,30.8,Male,0
18.6,35,1.35,1.1,43.4,0.02,24.99370118,8.5,Male,0
26.4,45,0.78,1.1,39.6,0.02,21.15190681,18.5,Male,0
29.9,35,0.86,1.6,77.3,0.18,25.89060219,29.5,Male,-0.5
23.9,25,0.6,1.2,80.6,0.06,24.97227217,38.1,Female,-1
25.5,55,0.71,1.3,53.3,0.22,24.99370118,18.5,Female,1
27.9,35,0.62,1.1,46.3,0.19,19.80534178,29.9,Male,0
34.2,25,0.46,1.1,50.4,0.82,23.4793369,38.1,Male,2
35,45,0.51,1.1,45.6,1.14,25.63211647,30.9,Male,2
20.8,45,0.63,1.6,84.4,0.02,25.390625,18.5,Female,0
26.4,25,0.64,1.1,61.9,0.38,22.78410353,38.1,Male,1
24.6,25,0.67,1.4,77.9,0.09,19.66809336,38.1,Male,0
25.4,35,0.59,1.1,56.2,0.16,20.83853428,30.9,Female,0
25.9,25,0.78,1.1,66.9,0.09,25.20018614,30.8,Male,0
18.3,45,1.45,1.1,36,0.01,22.09331387,8.5,Male,0
17.6,25,1.72,1.3,52.6,0.06,22.74560762,15.5,Male,-2
22.1,55,0.95,1.1,26.8,0.04,29.173948,21.3,Male,0
26.6,25,0.48,1.4,48.2,0.04,19.140625,18.5,Female,0
25.1,25,0.64,1.1,65.5,0.63,18.10544005,38.1,Male,0
24.1,55,0.91,1.1,29.2,0.29,23.84620154,21.3,Male,-1
25.6,25,0.62,1.6,73.4,0.14,26.68394398,38.1,Male,1
24.2,35,0.8,1.3,39.3,0.02,21.84071719,15.5,Male,1
26.2,35,0.74,1.1,48.2,0.2,25.98811809,29.5,Male,-1
27.6,25,0.65,1.1,59.9,0.11,17.92113948,30.8,Female,0
25.8,25,0.57,1.4,65.3,0.15,22.10028959,30.8,Female,-2
26.2,25,0.79,1.7,49.9,0.08,23.31670573,29.9,Male,1
24,25,0.7,1.1,48.4,0.07,21.50294251,30.9,Male,0
25.2,55,0.7,1.1,47.9,0.01,17.80008088,18.5,Male,0
29.4,55,0.46,1.1,57,0.42,26.47627952,30.8,Male,2
26.7,25,0.63,1,68.9,0.04,20.54441979,38.1,Female,0
25.3,45,0.64,1.6,43.5,0.05,17.02046541,18.5,Male,0
25.2,35,0.72,1.3,65.8,0.12,33.49768527,30.8,Female,-1
26.2,25,0.63,2.1,66.1,0.06,22.50561703,38.1,Female,1
34.1,55,0.43,1,52.7,0.29,27.34375,29.5,Female,0
25.3,45,0.55,1.1,28.8,0.06,20.36727373,21.3,Male,0
24.8,25,1.35,1.1,64.6,0.25,22.38893367,30.8,Female,-1
29.6,55,0.67,1.1,74.5,0.57,24.20811,29.5,Male,0
22.8,35,0.64,1.6,77.4,0.05,24.6092588,18.5,Male,0
26.2,55,0.58,1.3,69.1,0.03,21.27814907,30.8,Male,-1
22.8,35,0.7,1.1,49.1,0.14,20.80279105,30.9,Male,0
27.9,55,0.84,1.3,32.3,0.27,22.4385219,18.5,Male,0
25,55,0.7,1.4,41.9,0,26.15230229,18.5,Male,0
21.2,55,1.53,1.4,28.9,0.01,20.83853428,8.5,Female,0
24.9,25,0.67,1.2,66.6,0.09,20.15621063,30.8,Female,0
27.5,25,0.86,1.1,63.4,0.16,21.97133586,30.8,Male,1
18.3,35,1.91,1.3,36.2,0.07,26.60619803,8.5,Female,-1
27.7,25,0.94,1.5,48.8,0.23,23.72453724,29.9,Male,0
16.8,25,1.04,1.3,54.8,0.06,21.484375,15.5,Male,-2
26.6,45,0.67,1.1,65.5,0.12,24.18745276,30.8,Male,-1
24.4,35,0.6,1.1,68.2,0.03,20.80279105,30.8,Female,0
26.2,55,0.77,1.1,39.8,0.01,23.82865157,18.5,Male,0
23.1,35,1.7,1.6,29.7,0.04,25.89060219,8.5,Male,0
25.7,35,0.65,1.1,63.2,0.05,18.94683799,30.8,Female,0
37.7,45,0.74,1.3,25,0.64,21.12301339,29.5,Male,1
23.1,25,1.08,1.5,44,0.07,21.80273471,15.5,Male,0
27.8,25,0.7,1.1,58.3,0.11,23.00785852,38.1,Male,0
21.5,25,0.97,1.7,77.5,0.03,21.36009706,18.5,Male,0.5
33.7,45,0.74,1.2,41.5,0.29,16.09372449,29.5,Male,2
25.3,45,0.78,1.4,42,0.02,24.21875,18.5,Male,0
23.5,55,0.67,1.1,76.1,0,24.18745276,18.5,Female,0
25.2,35,1,1.2,50.6,0.01,23.91456998,21.3,Male,0
26.1,55,0.7,1.4,41.5,0.12,24.40604632,18.5,Male,-1
28.7,55,0.7,1.1,60,0.21,22.78410353,30.8,Male,1
29.6,55,0.67,1.4,76.8,0.61,25.71981439,29.5,Male,-0.5
24,35,0.62,1.1,51.1,0.16,27.00932225,29.5,Female,0
22.7,35,0.56,1.2,57.6,0.04,26.41425401,18.5,Male,0
23.8,25,0.7,1.1,48.6,0.11,25.89060219,30.9,Male,0
22,45,0.74,1.1,79.4,0.01,21.36009706,18.5,Male,0
31.8,45,0.59,1.1,68.7,1.52,23.84620154,30.9,Male,0
29.7,35,0.67,1.1,79.9,0.76,15.84427343,30.9,Male,0
26.1,35,0.73,1.4,48,0.12,21.38593635,21.3,Male,1
23.9,35,0.74,1.4,52.4,0.08,30.23431595,30.9,Male,0
29.4,55,0.73,1.1,76.3,0.35,24.20811,29.5,Male,0
16.7,55,1.14,1.6,60.3,0.04,21.09375,15.5,Male,0
22.7,25,1.93,1.1,46.1,0.05,18.94683799,15.5,Female,-1
29.7,25,0.61,1.2,80.8,0.47,20.0220657,30.9,Male,1
18.7,55,1.07,1.8,54,0.08,25.27611485,15.5,Male,-1
28.9,55,0.63,1.5,60.8,0.03,22.38893367,30.8,Female,0
28.7,55,0.55,1.1,76.3,0.49,29.90413588,38.1,Male,0
24,25,0.7,1.3,54.5,0.14,26.14733748,29.5,Male,-0.5
27.2,25,0.62,1.1,66.8,0.05,19.34996221,30.8,Female,0
28,55,0.84,1.1,46.8,0.3,24.16456205,29.9,Male,0
17,25,1.29,1.3,21.4,0.04,22.69395388,8.5,Female,0
26.5,25,0.7,1.3,54.4,0.04,22.92097107,18.5,Male,0
22.9,25,0.74,1.1,47.6,0.01,19.61228412,30.9,Male,0
31.7,45,0.53,1.1,34.6,0.46,21.93748875,30.9,Male,2
25.9,35,0.7,1.1,67.3,0.22,21.98473785,30.8,Male,0
27.8,55,0.61,1.3,65.2,0.32,32.75214883,30.8,Male,-1
24,35,0.74,1.4,47.8,0.12,23.42980447,29.5,Male,0
25.4,35,0.57,1.3,66.4,0.09,22.78372993,30.8,Female,0
22.8,35,0.58,1.3,29.8,0.04,17.2469394,21.3,Male,0
21.2,55,0.68,1.1,85.1,0.02,22.69395388,18.5,Male,0
20.6,45,1.71,1.2,34.3,0.07,19.58008897,8.5,Male,0
25.1,45,0.48,1.3,47.2,0.04,18.14058957,18.5,Female,0
24.8,25,0.64,1.3,64.5,0.61,28.36752366,38.1,Male,0
20.7,55,2.13,1.1,27.9,0.03,19.22408735,8.5,Male,0
24.1,25,0.7,1.1,52.9,0.08,26.90389123,30.9,Male,-1
25,45,0.57,1.3,64.6,0.24,21.09375,30.8,Female,0
24.3,25,0.72,1.1,47.6,0.05,16.61124969,30.9,Male,-1
17.4,55,1.3,1.4,58.4,0.1,23.4375,15.5,Male,-1
29.6,45,0.48,1.1,74.8,0.31,26.47627952,29.5,Female,0
22.8,25,0.57,1.1,49.3,0.08,19.58822223,30.9,Female,0
35.3,45,0.7,1,47.5,0.53,23.84620154,29.5,Male,2
22.7,55,0.67,1.1,77.1,0.01,26.20307382,18.5,Female,0
16.7,25,0.9,1.1,21.9,0.04,22.69395388,8.5,Female,-1
25,25,0.64,1.1,31.7,0.12,24.97704316,21.3,Male,-1
26.8,25,0.57,1.1,63.6,0.49,26.96546517,38.1,Female,1
23.4,25,0.7,1.4,44.2,0.02,24.92011324,30.8,Male,0
22.3,45,1.04,1.1,27.1,0.12,30.13894917,21.3,Male,0
26.1,35,0.73,1.1,71.5,0.07,25.71166208,38.1,Male,-1
18.8,55,1.5,1.4,32.6,0.01,26.09804696,8.5,Female,0
24.6,45,0.75,1.3,55,0.03,29.296875,18.5,Female,0
25.7,25,0.72,1.2,65.5,0.19,20.9572742,30.8,Male,0
23.8,25,0.68,1.1,52.8,0.08,30.49107673,30.9,Male,0
23.7,45,0.65,1.1,38,0.05,20.64809382,21.3,Male,2
26.2,35,0.74,1.1,50.6,0.21,24.48979592,29.9,Male,0
26.1,35,0.42,1.1,40.7,0.02,24.18745276,18.5,Female,0
26.7,55,0.78,1.1,66.2,0.02,17.97636731,30.8,Female,-1
29.2,45,0.52,1.1,78.3,0.27,30.25860517,29.5,Male,0
25.5,55,0.7,1.3,53,0.03,19.13165599,18.5,Male,0
24,55,0.6,1.1,28,0.04,27.98920978,21.3,Male,0
30.8,55,0.55,1.4,53.4,0.38,23.49610677,30.8,Male,1
27.5,25,0.64,1,63,0.05,19.11129783,38.1,Male,-1
21.8,45,0.97,1.4,77.5,0.01,25.390625,18.5,Male,0
22.8,35,0.66,1.3,41.9,0,27.04164413,18.5,Male,0
29.3,55,0.46,1.3,75.1,0.56,19.605192,38.1,Male,0
24.2,45,1.17,1.1,22.7,0.11,20.68515024,21.3,Male,0
25.5,55,0.63,1.3,52.1,0.01,26.69449783,18.5,Female,1
26.2,35,0.7,1.1,34.9,0.03,22.41990936,18.5,Male,1
25.3,25,0.57,1.3,50.8,0.07,21.80273471,21.3,Male,0
24.4,35,0.9,1.7,53.5,0.1,24.18745276,30.9,Female,0
25.7,25,0.57,1.1,65.9,0.22,21.27814907,30.8,Female,0
24.4,35,0.7,1.2,50,0.16,31.75913869,29.5,Male,-1
18.3,55,1.61,1.1,25.9,0.04,22.37874298,8.5,Male,0
25.6,35,0.63,1.4,60.1,0.13,27.34375,30.8,Female,2
26.2,35,0.78,1.1,51.7,0.02,21.53310145,29.9,Male,1
24.7,55,1,1.1,28.6,0.06,24.54171575,21.3,Male,0
24.1,25,0.72,1.1,48.4,0.08,19.99502278,30.9,Male,0
27.1,25,0.81,1.4,47.2,0.24,23.42980447,29.9,Male,1
25.1,55,0.74,1.3,66.7,0.26,22.78372993,30.8,Male,1
26.1,25,0.68,1.6,63.1,0.1,23.49610677,30.8,Male,0
18.7,45,1.89,1.1,56.4,0.1,25.49957926,15.5,Male,-1
23.3,25,0.63,1.5,66.5,0.06,23.42209073,38.1,Female,-3
29.7,55,0.62,1.3,70.8,0.5,23.68060292,38.1,Male,0
29,55,0.73,1.1,76.8,0.54,25.68052473,29.5,Male,0
24.4,25,0.97,1.1,28.2,0.05,23.68060292,21.3,Female,-1
34.1,45,0.51,1.4,47.1,0.51,24.14058673,38.1,Male,2
23.3,25,0.7,1.4,49,0.08,28.46944469,30.9,Male,0
26.3,25,0.75,1.7,49.7,0.16,20.71248176,29.9,Male,1
34.2,45,0.46,1.3,43.4,0.15,18.34323195,29.5,Male,2
24.3,25,0.7,1.3,48.5,0.11,20.24493845,29.5,Male,-2
26.1,18,0.61,1.4,69.8,0.01,19.53125,30.8,Male,0
28.3,35,0.7,1.1,42.2,0.58,28.61544185,29.9,Male,1
24.6,35,0.7,1.5,65.8,0.06,30.36740767,30.8,Male,1
25.3,25,0.73,1.7,62.1,0.05,24.51243423,30.8,Male,0
18.5,45,1.72,1.1,21.3,0.04,23.84620154,8.5,Male,-1
28.1,45,0.7,1.4,30.2,0,25.20018614,18.5,Male,0
27,25,0.66,1.6,41.3,0.11,22.69395388,29.9,Female,0
23.5,55,0.57,1.1,43.4,0,24.18745276,18.5,Female,0
23.4,25,0.57,1.5,64.7,0.04,23.8330046,38.1,Female,0
33.8,55,0.55,1.9,46.5,0.25,24.74093729,38.1,Male,0
24.7,25,1.08,1.1,43.2,0.05,22.35174287,15.5,Male,0
24.3,25,0.75,1.3,62.3,0.06,20.71248176,30.9,Male,0
24.5,35,1.04,1.1,42.9,0.05,26.92622628,15.5,Male,0
24.8,45,0.74,1.3,51.5,0.12,24.16456205,30.9,Male,0
25.3,55,0.64,1.2,71.1,0.01,22.41990936,30.8,Male,-1
25.5,45,0.7,1.1,68.3,0.08,21.79358524,30.8,Male,0
24,25,0.72,1.2,39.3,0.03,20.83853428,15.5,Female,2
25.2,35,0.78,1.1,66.8,0.97,27.54820937,30.8,Male,0
33.9,55,0.67,1.4,47.2,0.92,25.68052473,30.9,Male,2
27.5,55,0.73,1.1,31.6,0.05,22.97808012,18.5,Female,0
16.4,55,1.81,1.1,60.9,0.02,25,15.5,Female,-2
24.8,35,1.09,1.3,41.4,0.06,24.92011324,15.5,Male,-1
27.3,35,0.53,1.1,70.2,0.26,27.77226741,30.8,Female,0
23.1,25,0.57,1.1,47.2,0.04,16.8757734,30.9,Female,-2
24,45,0.64,1.1,43.1,0.03,23.40821008,18.5,Male,0
25.5,55,1.02,1.3,41.7,0.03,20.0220657,18.5,Male,0
19.3,25,1.33,1.6,24.9,0.03,23.47001488,8.5,Female,1
25.3,35,0.97,1.1,37.3,0.1,28.49930378,15.5,Female,0
28,45,0.53,1.5,63.5,0.15,25.71166208,38.1,Female,0
22.9,25,0.83,1.1,76.1,0.02,17.578125,18.5,Female,-1
24.6,25,0.7,1.3,46.5,0.1,25.49957926,30.9,Male,0
31,55,0.49,1.1,69,0.48,19.93609059,29.5,Male,-1
24.2,35,0.7,1.1,67.2,0.11,31.25780143,30.8,Male,0
28.8,55,0.59,1.1,78.5,0.65,23.81935402,29.5,Male,0
23.2,25,0.63,1.4,52.2,0.11,23.14010515,21.3,Male,-1
23.8,35,0.7,1.4,46.4,0.1,24.48979592,30.9,Male,0
27.8,35,0.71,1.3,48.4,0.01,22.74560762,29.9,Female,0
23.7,25,0.74,1.1,43.4,0.1,20.56126561,30.8,Male,0
25,35,0.64,1.4,57.6,0.08,25.38228817,29.5,Male,-0.5
26.1,25,0.63,1.5,68.2,0.08,25.71981439,38.1,Female,1
